Worker ID,Nama,No. HP,Email,Tanggal Lahir,Gender,Pekerjaan,Pengalaman,Kecamatan,Kabupaten/Kota,Provinsi
185,Usman Iswahyudi,81465542887,usmaniswahyudi@gmail.com,6/1/1998,Pria,Tukang,6,Karawaci,Kota Tangerang,Banten
186,Omar Putra,81255842887,omarputra@gmail.com,1/6/1969,Pria,Teknisi Komputer,13,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
187,Hilda Mulyani,81363842887,hildamulyani@gmail.com,5/5/1988,Wanita,Cleaning Service,1,Jambe,Kabupaten Tangerang,Banten
188,Betania Yolanda,81284742887,betaniayolanda@gmail.com,9/29/1988,Wanita,Babysitter,15,Pasar Minggu,Jakarta Selatan,DKI Jakarta
189,Radika Sinaga,81947442887,radikasinaga@gmail.com,1/29/1994,Pria,Cleaning Service,8,Kebayoran Lama,Jakarta Selatan,DKI Jakarta
190,Amelia Mulyani,81648942887,ameliamulyani@gmail.com,4/12/1976,Wanita,Teknisi Komputer,10,Menteng,Jakarta Pusat,DKI Jakarta
191,Nyoman Sitompul,81890042887,nyomansitompul@gmail.com,8/13/1982,Pria,Tukang,5,Cibodas,Kota Tangerang,Banten
192,Karen Uyainah,81495042887,karenuyainah@gmail.com,9/18/1977,Wanita,Babysitter,2,Gunung Kaler,Kabupaten Tangerang,Banten
193,Kurnia Situmorang,81327842887,kurniasitumorang@gmail.com,1/22/1972,Pria,Teknisi Komputer,15,Pakuhaji,Kabupaten Tangerang,Banten
194,Gawati Susanti,81736842887,gawatisusanti@gmail.com,10/29/1966,Wanita,Teknisi Elektronik,11,Kelapa Dua,Kabupaten Tangerang,Banten
195,Parman Wibowo,81829442887,parmanwibowo@gmail.com,11/6/1981,Pria,Cleaning Service,12,Setiabudi,Jakarta Selatan,DKI Jakarta
196,Pranawa Waskita,81748042887,pranawawaskita@gmail.com,6/2/1980,Pria,Teknisi Elektronik,3,Pademangan,Jakarta Utara,DKI Jakarta
197,Laila Riyanti,81949242887,lailariyanti@gmail.com,5/24/1971,Wanita,ART,13,Pasar Minggu,Jakarta Selatan,DKI Jakarta
198,Ulya Yuliarti,81350542887,ulyayuliarti@gmail.com,6/6/1969,Wanita,Cleaning Service,9,Kebayoran Lama,Jakarta Selatan,DKI Jakarta
199,Elon Suryono,81347942887,elonsuryono@gmail.com,11/30/1984,Pria,Supir,15,Kelapa Gading,Jakarta Utara,DKI Jakarta
200,Hafshah Maryati,81335442887,hafshahmaryati@gmail.com,3/6/1982,Wanita,Teknisi Komputer,5,Palmerah,Jakarta Barat,DKI Jakarta
201,Ade Thamrin,81244042887,adethamrin@gmail.com,6/11/1969,Pria,Teknisi Elektronik,8,Senen,Jakarta Pusat,DKI Jakarta
202,Icha Puspasari,81823742887,ichapuspasari@gmail.com,12/11/1964,Wanita,ART,1,Sawah Besar,Jakarta Pusat,DKI Jakarta
203,Adinata Samosir,81532742887,adinatasamosir@gmail.com,9/29/1999,Pria,Teknisi Elektronik,8,Taman Sari,Jakarta Barat,DKI Jakarta
204,Dian Puspasari,81323142887,dianpuspasari@gmail.com,12/28/1991,Wanita,Cleaning Service,5,Neglasari,Kota Tangerang,Banten
205,Cecep Mangunsong,81138742887,cecepmangunsong@gmail.com,10/23/1988,Pria,Cleaning Service,13,Tebet,Jakarta Selatan,DKI Jakarta
206,Danuja Megantara,81842642887,danujamegantara@gmail.com,5/9/1971,Pria,Tukang,8,Senen,Jakarta Pusat,DKI Jakarta
207,Melinda Sudiati,81688842887,melindasudiati@gmail.com,9/11/1966,Wanita,Teknisi Elektronik,6,Jatinegara,Jakarta Timur,DKI Jakarta
208,Vanya Hastuti,81195142887,vanyahastuti@gmail.com,4/13/1993,Wanita,ART,3,Matraman,Jakarta Timur,DKI Jakarta
209,Elma Oktaviani,81465042887,elmaoktaviani@gmail.com,6/6/1975,Wanita,Babysitter,10,Solear,Kabupaten Tangerang,Banten
210,Tedi Narpati,81318742887,tedinarpati@gmail.com,6/20/1994,Pria,Supir,4,Gunung Kaler,Kabupaten Tangerang,Banten
211,Cahyadi Maryadi,81932942887,cahyadimaryadi@gmail.com,12/13/1993,Pria,Teknisi Elektronik,5,Kebon Jeruk,Jakarta Barat,DKI Jakarta
212,Rahmi Novitasari,81149842887,rahminovitasari@gmail.com,7/5/1966,Wanita,Teknisi Elektronik,8,Jambe,Kabupaten Tangerang,Banten
213,Keisha Nasyiah,81865042887,keishanasyiah@gmail.com,7/1/1996,Wanita,Teknisi Elektronik,12,Cisoka,Kabupaten Tangerang,Banten
214,Septi Nurdiyanti,81464642887,septinurdiyanti@gmail.com,11/14/2003,Wanita,Teknisi Elektronik,12,Matraman,Jakarta Timur,DKI Jakarta
215,Kenari Lazuardi,81145742887,kenarilazuardi@gmail.com,10/5/1964,Pria,Tukang,15,Cisoka,Kabupaten Tangerang,Banten
216,Ivan Saptono,81585942887,ivansaptono@gmail.com,5/15/1968,Pria,Supir,12,Ciledug,Kota Tangerang,Banten
217,Wasis Simanjuntak,81353342887,wasissimanjuntak@gmail.com,5/6/1995,Pria,Teknisi Komputer,13,Cempaka Putih,Jakarta Pusat,DKI Jakarta
218,Nova Hastuti,81660342887,novahastuti@gmail.com,8/7/1994,Wanita,Teknisi Elektronik,6,Jayanti,Kabupaten Tangerang,Banten
219,Ajimat Prakasa,81672642887,ajimatprakasa@gmail.com,9/6/1966,Pria,Supir,7,Mauk,Kabupaten Tangerang,Banten
220,Wani Permata,81825342887,wanipermata@gmail.com,8/18/1977,Wanita,Teknisi Komputer,11,Pagedangan,Kabupaten Tangerang,Banten
221,Karen Namaga,81851642887,karennamaga@gmail.com,7/10/1988,Wanita,Teknisi Elektronik,11,Cengkareng,Jakarta Barat,DKI Jakarta
222,Yosef Pangestu,81241142887,yosefpangestu@gmail.com,3/10/1992,Pria,Tukang,13,Palmerah,Jakarta Barat,DKI Jakarta
223,Dina Widiastuti,81771442887,dinawidiastuti@gmail.com,8/8/1989,Wanita,Cleaning Service,9,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
224,Asirwada Nababan,81248742887,asirwadanababan@gmail.com,11/30/1992,Pria,Tukang,12,Kemiri,Kabupaten Tangerang,Banten
225,Nasim Mansur,81374042887,nasimmansur@gmail.com,12/18/1977,Pria,Tukang,7,Cempaka Putih,Jakarta Pusat,DKI Jakarta
226,Galang Haryanto,81960942887,galangharyanto@gmail.com,2/25/1981,Pria,Cleaning Service,8,Kebayoran Lama,Jakarta Selatan,DKI Jakarta
227,Mahmud Salahudin,81711642887,mahmudsalahudin@gmail.com,2/19/1978,Pria,Teknisi Elektronik,12,Pagedangan,Kabupaten Tangerang,Banten
228,Karsana Gunarto,81506342887,karsanagunarto@gmail.com,8/18/1970,Pria,Teknisi Komputer,5,Duren Sawit,Jakarta Timur,DKI Jakarta
229,Wardi Damanik,81570342887,wardidamanik@gmail.com,7/6/1988,Pria,Teknisi Komputer,14,Makasar,Jakarta Timur,DKI Jakarta
230,Kayun Maryadi,81563542887,kayunmaryadi@gmail.com,12/1/1973,Pria,Supir,7,Makasar,Jakarta Timur,DKI Jakarta
231,Bahuraksa Mangunsong,81488442887,bahuraksamangunsong@gmail.com,1/5/1997,Pria,Teknisi Komputer,6,Batuceper,Kota Tangerang,Banten
232,Kariman Narpati,81230642887,karimannarpati@gmail.com,1/27/1977,Pria,Cleaning Service,14,Ciledug,Kota Tangerang,Banten
233,Ani Hassanah,81226842887,anihassanah@gmail.com,2/15/1974,Wanita,Teknisi Elektronik,10,Cilincing,Jakarta Utara,DKI Jakarta
234,Jati Hidayanto,81179642887,jatihidayanto@gmail.com,5/31/1980,Pria,Tukang,13,Jatiuwung,Kota Tangerang,Banten
235,Ghani Manullang,81687442887,ghanimanullang@gmail.com,12/12/1988,Pria,Teknisi Komputer,11,Panongan,Kabupaten Tangerang,Banten
236,Farah Yulianti,81834042887,farahyulianti@gmail.com,7/20/1987,Wanita,Babysitter,15,Curug,Kabupaten Tangerang,Banten
237,Among Januar,81640242887,amongjanuar@gmail.com,2/28/1979,Pria,Cleaning Service,1,Menteng,Jakarta Pusat,DKI Jakarta
238,Kemba Prasetyo,81889442887,kembaprasetyo@gmail.com,6/20/1989,Pria,Tukang,15,Kelapa Gading,Jakarta Utara,DKI Jakarta
239,Wadi Sinaga,81939542887,wadisinaga@gmail.com,6/9/1999,Pria,Tukang,6,Benda,Kota Tangerang,Banten
240,Ridwan Irawan,81651942887,ridwanirawan@gmail.com,5/12/2003,Pria,Tukang,11,Grogol Petamburan,Jakarta Barat,DKI Jakarta
241,Darsirah Napitupulu,81956142887,darsirahnapitupulu@gmail.com,5/14/1968,Pria,Cleaning Service,13,Jatinegara,Jakarta Timur,DKI Jakarta
242,Farah Farida,81979342887,farahfarida@gmail.com,9/12/1994,Wanita,Cleaning Service,14,Cisauk,Kabupaten Tangerang,Banten
243,Sari Halimah,81571242887,sarihalimah@gmail.com,11/13/1965,Wanita,Cleaning Service,6,Setiabudi,Jakarta Selatan,DKI Jakarta
244,Marsudi Pradana,81689442887,marsudipradana@gmail.com,11/24/1988,Pria,Supir,12,Senen,Jakarta Pusat,DKI Jakarta
245,Bahuwarna Hardiansyah,81185042887,bahuwarnahardiansyah@gmail.com,11/29/2003,Pria,Teknisi Komputer,5,Duren Sawit,Jakarta Timur,DKI Jakarta
246,Daryani Hakim,81587942887,daryanihakim@gmail.com,9/28/1997,Pria,Cleaning Service,6,Kresek,Kabupaten Tangerang,Banten
247,Mumpuni Tarihoran,81142342887,mumpunitarihoran@gmail.com,7/19/1977,Pria,Teknisi Komputer,9,Ciledug,Kota Tangerang,Banten
248,Candrakanta Mustofa,81897842887,candrakantamustofa@gmail.com,3/20/1969,Pria,Teknisi Komputer,9,Sukadiri,Kabupaten Tangerang,Banten
249,Usyi Pratiwi,81375342887,usyipratiwi@gmail.com,7/1/1970,Wanita,ART,13,Ciledug,Kota Tangerang,Banten
250,Jelita Mayasari,81714642887,jelitamayasari@gmail.com,4/26/1996,Wanita,Cleaning Service,15,Pasar Rebo,Jakarta Timur,DKI Jakarta
251,Dono Suwarno,81255142887,donosuwarno@gmail.com,10/23/1991,Pria,Tukang,15,Curug,Kabupaten Tangerang,Banten
252,Dadap Kurniawan,81247042887,dadapkurniawan@gmail.com,5/30/1998,Pria,Cleaning Service,3,Matraman,Jakarta Timur,DKI Jakarta
253,Legawa Maryadi,81202342887,legawamaryadi@gmail.com,1/18/1969,Pria,Teknisi Komputer,12,Koja,Jakarta Utara,DKI Jakarta
254,Raihan Situmorang,81457142887,raihansitumorang@gmail.com,6/8/1969,Pria,Teknisi Komputer,12,Pasar Minggu,Jakarta Selatan,DKI Jakarta
255,Paramita Utami,81467242887,paramitautami@gmail.com,3/21/1982,Wanita,Babysitter,13,Kebayoran Baru,Jakarta Selatan,DKI Jakarta
256,Natalia Hassanah,81575742887,nataliahassanah@gmail.com,10/11/1984,Wanita,ART,13,Grogol Petamburan,Jakarta Barat,DKI Jakarta
257,Galang Firmansyah,81463242887,galangfirmansyah@gmail.com,9/16/1999,Pria,Tukang,11,Cakung,Jakarta Timur,DKI Jakarta
258,Nasim Hutagalung,81719342887,nasimhutagalung@gmail.com,3/7/1976,Pria,Cleaning Service,6,Balaraja,Kabupaten Tangerang,Banten
259,Ajeng Winarsih,81463242887,ajengwinarsih@gmail.com,10/15/2002,Wanita,Teknisi Elektronik,14,Kebon Jeruk,Jakarta Barat,DKI Jakarta
260,Salimah Mayasari,81936542887,salimahmayasari@gmail.com,2/1/1975,Wanita,Cleaning Service,13,Jayanti,Kabupaten Tangerang,Banten
261,Jasmin Hariyah,81180942887,jasminhariyah@gmail.com,11/24/1980,Wanita,Cleaning Service,8,Panongan,Kabupaten Tangerang,Banten
262,Murti Budiman,81441342887,murtibudiman@gmail.com,7/30/1964,Pria,Tukang,4,Jatiuwung,Kota Tangerang,Banten
263,Umar Suryono,81201342887,umarsuryono@gmail.com,7/23/1989,Pria,Teknisi Komputer,11,Kembangan,Jakarta Barat,DKI Jakarta
264,Hartana Ramadan,81514642887,hartanaramadan@gmail.com,5/2/1966,Pria,Teknisi Elektronik,6,Sindang Jaya,Kabupaten Tangerang,Banten
265,Galih Wijaya,81824942887,galihwijaya@gmail.com,7/27/1975,Pria,Teknisi Elektronik,4,Pulo Gadung,Jakarta Timur,DKI Jakarta
266,Victoria Astuti,81713942887,victoriaastuti@gmail.com,5/15/1995,Wanita,Teknisi Elektronik,4,Pinang,Kota Tangerang,Banten
267,Ida Purnawati,81963442887,idapurnawati@gmail.com,3/28/2000,Wanita,ART,9,Grogol Petamburan,Jakarta Barat,DKI Jakarta
268,Kenes Sitompul,81222642887,kenessitompul@gmail.com,8/28/1983,Pria,Cleaning Service,9,Periuk,Kota Tangerang,Banten
269,Hamima Sudiati,81546242887,hamimasudiati@gmail.com,10/18/1985,Wanita,Teknisi Elektronik,2,Jayanti,Kabupaten Tangerang,Banten
270,Rahayu Melani,81740542887,rahayumelani@gmail.com,5/24/1970,Wanita,Teknisi Elektronik,13,Curug,Kabupaten Tangerang,Banten
271,Harimurti Hutasoit,81701642887,harimurtihutasoit@gmail.com,12/21/1979,Pria,Supir,2,Tambora,Jakarta Barat,DKI Jakarta
272,Mahesa Sihombing,81215842887,mahesasihombing@gmail.com,5/27/1970,Pria,Supir,11,Setiabudi,Jakarta Selatan,DKI Jakarta
273,Kenzie Utama,81651042887,kenzieutama@gmail.com,7/18/1978,Pria,Teknisi Komputer,8,Kramat Jati,Jakarta Timur,DKI Jakarta
274,Hamima Nasyiah,81249242887,hamimanasyiah@gmail.com,6/17/1996,Wanita,Cleaning Service,12,Tigaraksa,Kabupaten Tangerang,Banten
275,Mala Yuliarti,81552042887,malayuliarti@gmail.com,12/23/2002,Wanita,Cleaning Service,8,Pasar Kemis,Kabupaten Tangerang,Banten
276,Jamalia Sudiati,81985542887,jamaliasudiati@gmail.com,8/31/1986,Wanita,Teknisi Komputer,1,Cilincing,Jakarta Utara,DKI Jakarta
277,Pangeran Nababan,81625342887,pangerannababan@gmail.com,7/29/1993,Pria,Supir,14,Cipondoh,Kota Tangerang,Banten
278,Pandu Budiyanto,81180942887,pandubudiyanto@gmail.com,3/13/1976,Pria,Supir,14,Sukamulya,Kabupaten Tangerang,Banten
279,Syahrini Anggraini,81581542887,syahrinianggraini@gmail.com,12/10/1971,Wanita,Teknisi Komputer,10,Pasar Rebo,Jakarta Timur,DKI Jakarta
280,Zizi Aryani,81763442887,ziziaryani@gmail.com,3/1/1984,Wanita,Teknisi Komputer,5,Mekarbaru,Kabupaten Tangerang,Banten
281,Asirwanda Sitorus,81627242887,asirwandasitorus@gmail.com,7/11/1980,Pria,Supir,7,Balaraja,Kabupaten Tangerang,Banten
282,Usyi Suartini,81930142887,usyisuartini@gmail.com,1/20/1982,Wanita,Teknisi Komputer,7,Jatiuwung,Kota Tangerang,Banten
283,Iriana Hariyah,81462842887,irianahariyah@gmail.com,6/7/1974,Wanita,Babysitter,10,Pinang,Kota Tangerang,Banten
284,Jelita Puspita,81234542887,jelitapuspita@gmail.com,7/1/1985,Wanita,Teknisi Elektronik,10,Cikupa,Kabupaten Tangerang,Banten
285,Bahuwarna Sinaga,81212742887,bahuwarnasinaga@gmail.com,2/25/2001,Pria,Teknisi Elektronik,12,Periuk,Kota Tangerang,Banten
286,Edward Wibowo,81782642887,edwardwibowo@gmail.com,5/16/2002,Pria,Teknisi Elektronik,6,Cengkareng,Jakarta Barat,DKI Jakarta
287,Olivia Yuniar,81278342887,oliviayuniar@gmail.com,8/26/1985,Wanita,ART,6,Tanah Abang,Jakarta Pusat,DKI Jakarta
288,Adiarja Prakasa,81406542887,adiarjaprakasa@gmail.com,9/28/1982,Pria,Teknisi Komputer,5,Cakung,Jakarta Timur,DKI Jakarta
289,Cahyo Maryadi,81187642887,cahyomaryadi@gmail.com,3/23/1975,Pria,Teknisi Elektronik,1,Cakung,Jakarta Timur,DKI Jakarta
290,Mutia Wahyuni,81388342887,mutiawahyuni@gmail.com,6/13/1980,Wanita,Teknisi Elektronik,2,Tigaraksa,Kabupaten Tangerang,Banten
291,Gatot Maryadi,81229642887,gatotmaryadi@gmail.com,2/16/1983,Pria,Cleaning Service,5,Cipayung,Jakarta Timur,DKI Jakarta
292,Anita Usamah,81196142887,anitausamah@gmail.com,7/13/2002,Wanita,Babysitter,2,Cikupa,Kabupaten Tangerang,Banten
293,Julia Sudiati,81832442887,juliasudiati@gmail.com,1/30/2000,Wanita,Teknisi Elektronik,12,Solear,Kabupaten Tangerang,Banten
294,Almira Puspita,81175442887,almirapuspita@gmail.com,5/11/1976,Wanita,Teknisi Komputer,14,Jagakarsa,Jakarta Selatan,DKI Jakarta
295,Bajragin Saputra,81875242887,bajraginsaputra@gmail.com,8/18/2000,Pria,Supir,12,Tambora,Jakarta Barat,DKI Jakarta
296,Anastasia Suryatmi,81790842887,anastasiasuryatmi@gmail.com,10/11/1970,Wanita,ART,1,Kembangan,Jakarta Barat,DKI Jakarta
297,Cemeti Saputra,81910342887,cemetisaputra@gmail.com,11/26/1973,Pria,Teknisi Elektronik,5,Sepatan,Kabupaten Tangerang,Banten
298,Lega Rajata,81502942887,legarajata@gmail.com,11/20/1998,Pria,Supir,2,Tanah Abang,Jakarta Pusat,DKI Jakarta
299,Sabri Prakasa,81737342887,sabriprakasa@gmail.com,10/30/1989,Pria,Teknisi Komputer,13,Sepatan,Kabupaten Tangerang,Banten
300,Kenzie Pranowo,81716042887,kenziepranowo@gmail.com,4/4/1971,Pria,Supir,5,Benda,Kota Tangerang,Banten
301,Jumadi Simanjuntak,81820842887,jumadisimanjuntak@gmail.com,2/11/1969,Pria,Tukang,5,Johar Baru,Jakarta Pusat,DKI Jakarta
302,Zizi Pudjiastuti,81397842887,zizipudjiastuti@gmail.com,4/25/1997,Wanita,Teknisi Komputer,9,Tigaraksa,Kabupaten Tangerang,Banten
303,Cager Hidayanto,81567142887,cagerhidayanto@gmail.com,5/11/1987,Pria,Cleaning Service,2,Grogol Petamburan,Jakarta Barat,DKI Jakarta
304,Ika Susanti,81397442887,ikasusanti@gmail.com,2/8/1972,Wanita,Cleaning Service,15,Ciledug,Kota Tangerang,Banten
305,Lanjar Sinaga,81603542887,lanjarsinaga@gmail.com,7/17/1963,Pria,Cleaning Service,8,Palmerah,Jakarta Barat,DKI Jakarta
306,Caraka Kurniawan,81546742887,carakakurniawan@gmail.com,3/2/1987,Pria,Teknisi Elektronik,13,Cakung,Jakarta Timur,DKI Jakarta
307,Paris Yuliarti,81532142887,parisyuliarti@gmail.com,3/21/1990,Wanita,Teknisi Elektronik,15,Neglasari,Kota Tangerang,Banten
308,Diana Pratiwi,81580042887,dianapratiwi@gmail.com,5/20/1968,Wanita,Teknisi Komputer,13,Balaraja,Kabupaten Tangerang,Banten
309,Aisyah Permata,81918142887,aisyahpermata@gmail.com,9/15/1988,Wanita,Teknisi Komputer,10,Senen,Jakarta Pusat,DKI Jakarta
310,Mursita Hidayanto,81646442887,mursitahidayanto@gmail.com,11/3/1995,Pria,Teknisi Komputer,14,Setiabudi,Jakarta Selatan,DKI Jakarta
311,Asmianto Haryanto,81885342887,asmiantoharyanto@gmail.com,12/9/1986,Pria,Cleaning Service,4,Pancoran,Jakarta Selatan,DKI Jakarta
312,Paulin Hasanah,81308042887,paulinhasanah@gmail.com,11/15/2001,Wanita,Teknisi Komputer,14,Kresek,Kabupaten Tangerang,Banten
313,Okta Prabowo,81462642887,oktaprabowo@gmail.com,2/10/1965,Pria,Cleaning Service,15,Kelapa Dua,Kabupaten Tangerang,Banten
314,Cakrajiya Prabowo,81737342887,cakrajiyaprabowo@gmail.com,5/30/1997,Pria,Teknisi Komputer,1,Cilandak,Jakarta Selatan,DKI Jakarta
315,Ami Zulaika,81356042887,amizulaika@gmail.com,2/4/1992,Wanita,ART,10,Balaraja,Kabupaten Tangerang,Banten
316,Unjani Suryatmi,81416942887,unjanisuryatmi@gmail.com,9/1/1966,Wanita,ART,2,Jambe,Kabupaten Tangerang,Banten
317,Hasta Uwais,81656142887,hastauwais@gmail.com,7/16/1975,Pria,Teknisi Komputer,11,Taman Sari,Jakarta Barat,DKI Jakarta
318,Laila Safitri,81336442887,lailasafitri@gmail.com,10/14/1969,Wanita,Teknisi Komputer,12,Matraman,Jakarta Timur,DKI Jakarta
319,Panca Sihombing,81275342887,pancasihombing@gmail.com,4/5/1992,Pria,Tukang,15,Pasar Minggu,Jakarta Selatan,DKI Jakarta
320,Nadine Kusmawati,81354142887,nadinekusmawati@gmail.com,2/27/1987,Wanita,ART,5,Gambir,Jakarta Pusat,DKI Jakarta
321,Mursita Sitorus,81843442887,mursitasitorus@gmail.com,6/29/1996,Pria,Supir,5,Pasar Kemis,Kabupaten Tangerang,Banten
322,Simon Dabukke,81671942887,simondabukke@gmail.com,1/11/1986,Pria,Cleaning Service,9,Larangan,Kota Tangerang,Banten
323,Violet Mayasari,81492842887,violetmayasari@gmail.com,3/4/1996,Wanita,Cleaning Service,14,Pinang,Kota Tangerang,Banten
324,Dadap Hidayat,81359842887,dadaphidayat@gmail.com,8/9/1991,Pria,Cleaning Service,12,Grogol Petamburan,Jakarta Barat,DKI Jakarta
325,Ajiman Saputra,81227942887,ajimansaputra@gmail.com,4/5/1975,Pria,Teknisi Elektronik,15,Curug,Kabupaten Tangerang,Banten
326,Titi Usada,81159142887,titiusada@gmail.com,11/6/1968,Wanita,Teknisi Komputer,14,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
327,Banawa Hutagalung,81977042887,banawahutagalung@gmail.com,5/20/1983,Pria,Supir,4,Cilandak,Jakarta Selatan,DKI Jakarta
328,Luthfi Mandala,81200942887,luthfimandala@gmail.com,4/20/1981,Pria,Teknisi Elektronik,2,Cipayung,Jakarta Timur,DKI Jakarta
329,Tedi Marpaung,81893342887,tedimarpaung@gmail.com,2/1/1969,Pria,Tukang,11,Karawaci,Kota Tangerang,Banten
330,Gandewa Pradana,81346942887,gandewapradana@gmail.com,7/3/1972,Pria,Cleaning Service,10,Pakuhaji,Kabupaten Tangerang,Banten
331,Cengkir Wibowo,81302242887,cengkirwibowo@gmail.com,6/6/1968,Pria,Supir,2,Tanah Abang,Jakarta Pusat,DKI Jakarta
332,Endah Pertiwi,81344342887,endahpertiwi@gmail.com,3/20/1993,Wanita,Cleaning Service,3,Palmerah,Jakarta Barat,DKI Jakarta
333,Padmi Wahyuni,81768242887,padmiwahyuni@gmail.com,12/26/1966,Wanita,Teknisi Elektronik,10,Cibodas,Kota Tangerang,Banten
334,Sabri Saragih,81939442887,sabrisaragih@gmail.com,1/13/1979,Pria,Cleaning Service,9,Sawah Besar,Jakarta Pusat,DKI Jakarta
335,Mutia Mandasari,81557442887,mutiamandasari@gmail.com,6/15/1998,Wanita,Teknisi Elektronik,11,Pancoran,Jakarta Selatan,DKI Jakarta
336,Puput Laksmiwati,81287542887,puputlaksmiwati@gmail.com,5/1/1975,Wanita,Babysitter,1,Cipayung,Jakarta Timur,DKI Jakarta
337,Mursita Maheswara,81528242887,mursitamaheswara@gmail.com,1/1/1976,Pria,Tukang,10,Cisoka,Kabupaten Tangerang,Banten
338,Puji Halimah,81959142887,pujihalimah@gmail.com,11/17/1990,Wanita,Cleaning Service,2,Kemiri,Kabupaten Tangerang,Banten
339,Daniswara Sihombing,81915342887,daniswarasihombing@gmail.com,3/29/2003,Pria,Cleaning Service,9,Mampang Prapatan,Jakarta Selatan,DKI Jakarta
340,Ella Oktaviani,81534942887,ellaoktaviani@gmail.com,3/27/1976,Wanita,ART,15,Palmerah,Jakarta Barat,DKI Jakarta
341,Kenzie Pangestu,81390642887,kenziepangestu@gmail.com,5/27/1992,Pria,Cleaning Service,11,Rajeg,Kabupaten Tangerang,Banten
342,Galang Firmansyah,81298342887,galangfirmansyah@gmail.com,12/27/1999,Pria,Teknisi Elektronik,13,Setiabudi,Jakarta Selatan,DKI Jakarta
343,Paris Melani,81840742887,parismelani@gmail.com,9/28/1995,Wanita,Babysitter,2,Koja,Jakarta Utara,DKI Jakarta
344,Mahfud Lazuardi,81570842887,mahfudlazuardi@gmail.com,7/25/1972,Pria,Teknisi Komputer,11,Karawaci,Kota Tangerang,Banten
345,Bahuwarna Ardianto,81127542887,bahuwarnaardianto@gmail.com,9/5/2000,Pria,Teknisi Komputer,7,Pasar Kemis,Kabupaten Tangerang,Banten
346,Vino Pangestu,81748142887,vinopangestu@gmail.com,4/27/1968,Pria,Supir,10,Cilandak,Jakarta Selatan,DKI Jakarta
347,Kadir Dongoran,81550042887,kadirdongoran@gmail.com,2/22/1998,Pria,Teknisi Komputer,1,Jatiuwung,Kota Tangerang,Banten
348,Irma Rahimah,81297542887,irmarahimah@gmail.com,2/26/1996,Wanita,Teknisi Elektronik,6,Kebon Jeruk,Jakarta Barat,DKI Jakarta
349,Ami Yuliarti,81412342887,amiyuliarti@gmail.com,6/30/1982,Wanita,Teknisi Elektronik,12,Larangan,Kota Tangerang,Banten
350,Aswani Marbun,81140142887,aswanimarbun@gmail.com,9/11/1973,Pria,Cleaning Service,8,Kramat Jati,Jakarta Timur,DKI Jakarta
351,Ade Zulaika,81936342887,adezulaika@gmail.com,7/18/1971,Wanita,Teknisi Komputer,7,Legok,Kabupaten Tangerang,Banten
352,Rahayu Andriani,81649542887,rahayuandriani@gmail.com,4/30/1967,Wanita,Teknisi Elektronik,10,Kemiri,Kabupaten Tangerang,Banten
353,Hilda Widiastuti,81730142887,hildawidiastuti@gmail.com,6/12/1968,Wanita,Cleaning Service,1,Kemiri,Kabupaten Tangerang,Banten
354,Kemal Simanjuntak,81652942887,kemalsimanjuntak@gmail.com,8/20/1963,Pria,Teknisi Komputer,10,Tebet,Jakarta Selatan,DKI Jakarta
355,Jinawi Putra,81534442887,jinawiputra@gmail.com,12/18/1982,Pria,Teknisi Komputer,10,Kalideres,Jakarta Barat,DKI Jakarta
356,Eva Padmasari,81485142887,evapadmasari@gmail.com,11/7/1968,Wanita,ART,12,Kebayoran Lama,Jakarta Selatan,DKI Jakarta
357,Setya Saefullah,81677342887,setyasaefullah@gmail.com,8/22/1977,Pria,Teknisi Elektronik,10,Gambir,Jakarta Pusat,DKI Jakarta
358,Manah Uwais,81536142887,manahuwais@gmail.com,7/17/1983,Pria,Tukang,3,Cipayung,Jakarta Timur,DKI Jakarta
359,Warta Nugroho,81979442887,wartanugroho@gmail.com,10/1/1967,Pria,Supir,1,Batuceper,Kota Tangerang,Banten
360,Hartana Budiman,81722042887,hartanabudiman@gmail.com,5/13/1993,Pria,Teknisi Elektronik,7,Larangan,Kota Tangerang,Banten
361,Farhunnisa Maryati,81282442887,farhunnisamaryati@gmail.com,9/9/1968,Wanita,Cleaning Service,1,Jambe,Kabupaten Tangerang,Banten
362,Rini Wahyuni,81284142887,riniwahyuni@gmail.com,5/15/1995,Wanita,Babysitter,4,Makasar,Jakarta Timur,DKI Jakarta
363,Raditya Haryanto,81636042887,radityaharyanto@gmail.com,9/29/2000,Pria,Teknisi Elektronik,3,Cikupa,Kabupaten Tangerang,Banten
364,Bakijan Wacana,81675342887,bakijanwacana@gmail.com,10/24/1998,Pria,Tukang,6,Kronjo,Kabupaten Tangerang,Banten
